	Taxonomy	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2104_contig_19361529||full	Gammaproteobacteria	13.34896079	6.484211541	7.70728141	8.809797375	3.075774547	0	27.94085259	9.104235407	3.023229528	2.979729939	0	0	11.06050221	10.0181538	12.38523656	0	0	0.106892166	5.599655098	0	0	0	0	0.09073802	28.16298972	34.76862353	0	0	0	0	28.09510732	0	0	0	0	0
QD_2106_contig_337153||0_partial	Gammaproteobacteria	11.65135854	16.73935232	6.994089651	15.93893144	16.99772666	9.307789355	18.82797089	15.57349951	30.1127188	9.50677771	22.77467026	28.96530171	23.19275767	19.17568663	16.52593375	27.67001162	18.26989152	24.98152932	28.50468982	20.58212303	13.80784625	29.22398719	22.77891274	25.38705661	8.880194001	6.123563054	10.17259926	13.72636456	29.32582763	48.53478712	9.387523844	13.52972337	46.70359974	32.73992712	42.68103054	28.30800638
QD_2010_contig_2921379	Gammaproteobacteria	17.37601063	13.99815464	1.260693234	17.93376622	7.322310481	0.36095231	13.36739057	11.92796692	4.57562321	0.487010341	6.304422545	0.433148124	11.12338544	5.333608735	13.001644	0.036518434	0.352380728	1.26145202	2.420968115	0	1.122650941	0	0	2.357443842	8.621917957	5.587299247	0.920517316	0	0	0	4.305345359	0	0	0	0	0
QD_2102_contig_1556304_1	Gammaproteobacteria	9.97240391	11.96371558	7.670311128	10.38431463	12.65826767	7.934905334	21.95857963	18.50063559	23.19849956	8.462980446	19.40572165	21.38484561	16.43078613	18.49033916	11.7834958	19.48589514	17.61830674	21.91897483	23.83665443	17.23428584	8.680689122	21.07132014	20.40930107	27.89099914	5.498108371	2.932998033	7.094320564	11.16699604	26.39143714	36.51936358	8.19779802	11.32923	38.38700451	30.93844019	40.52798653	29.70499661
QD_2008_contig_2225845||0_partial	Gammaproteobacteria	117.9718279	96.90933236	21.72347696	34.2376245	5.06585141	3.572900894	36.53537866	8.754332107	2.851196899	0	0	0	20.47656165	10.61417795	17.06590128	0	0	0	8.285196873	0	0	0	0	0	136.1385471	54.91520032	0.345160592	0	0	0	31.78878598	0	0	0	0	0
QD_2012_contig_16933497	Gammaproteobacteria	1.630670776	0.837733155	0.949475948	0.913527448	4.414636565	11.08076833	12.39740603	23.95957665	10.37147911	11.51333856	29.23340425	15.21151124	13.79259589	10.94205526	10.02761989	13.84414998	16.9964503	21.98178458	13.49403405	15.48758743	12.16405083	12.54728593	18.67339257	16.80559115	3.500484026	4.863004134	1.907917959	24.21558311	13.94331193	10.14782134	1.944514233	8.774188742	7.646575065	11.15027069	9.759543046	19.72627886
QD_2102_contig_14706822||full	Gammaproteobacteria	0	0	0	0.47960172	4.158580985	5.979633287	1.010225568	1.848979841	1.169538291	0.795169635	0.661608333	0.620457639	1.472998628	2.379660992	1.113907373	2.972207597	13.32852765	2.27050573	5.373176039	2.592039535	68.2538981	18.3523122	10.13434859	11.47942554	5.018057618	10.44157925	24.40043342	1.85212181	0.240267344	0	6.71583633	11.22413787	0	0.912233395	3.120300427	1.830364742
QD_2106_contig_11664234	Gammaproteobacteria	1.46662272	1.570632774	0.864029866	1.197476976	4.252664514	7.892350898	12.20204708	18.76138077	8.90431905	9.817396437	25.23757394	13.10985861	10.35916812	9.373779023	8.050369941	10.19972316	16.27066276	18.34418663	10.18561362	11.7309161	9.730173078	11.97004471	16.86499102	11.84564565	4.115426346	2.853339913	2.014454702	21.28477551	11.8679114	7.909278765	1.247301156	5.717272078	7.088715059	12.0112228	8.627331134	20.27579745
QD_2010_contig_1228475	Gammaproteobacteria	43.56572767	55.58533408	6.072762686	37.63111509	17.4321728	9.35490721	24.1736695	20.37061675	11.60919196	5.779361019	15.07907661	11.50952241	35.6703409	22.68101979	31.53679073	9.528855655	12.08760379	17.41091276	17.92136677	11.17869957	13.10800005	10.55577568	9.588336909	15.44771429	32.96809778	17.67390075	13.0793225	4.123629313	5.113054248	6.88250114	18.77850941	5.033001208	7.128358932	6.441052412	4.019699184	4.75705089
QD_2104_contig_4623034	Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503227857	0	0	0	0	0	9.530541702	74.48520011	22.61802759	0	0	0	0	0	0	0	0	0
QD_2008_contig_1194619||0_partial	Gemmatimonadetes	30.05245606	8.961956227	18.53867783	33.35535443	4.208536289	10.57827166	2.424039396	0.426234719	2.690474915	9.154029919	0.095681471	0	2.864218924	0.786652765	21.88141866	0	0.181467571	1.097873385	1.282954504	0	0.760381374	0	0	0	3.554654684	8.132837508	0.538817536	0	0	0	3.343320028	1.432401778	0	0	0	0
QD_2008_contig_4963726	Gemmatimonadetes	23.72040182	28.80345907	0.998058019	21.35007839	17.71555354	2.69538335	29.72472681	8.411132623	9.775107028	0	7.297386784	1.090071648	30.66550473	21.77843026	37.11573181	1.124115158	4.637532807	7.883674454	22.0517881	1.230312338	6.712329241	5.786398581	4.631262881	28.65693637	40.95548071	21.88962884	3.437396494	0.1531535	0	0	19.11975631	2.849724156	0	0	0	0
QD_2008_contig_9765692	Gemmatimonadetes	77.03051602	30.03727082	4.084030119	26.66938668	3.350795626	7.850483911	14.97037174	11.32040674	1.283615878	0	0	0	19.1592288	5.931503724	10.0951332	0	0	0	7.010095372	0	0	0	0	0	29.37571211	54.37340431	0.788750576	0	0	0	55.26907824	0	0	0	0	0
QD_2008_contig_13335934||full	Gemmatimonadetes	11.31788223	24.73067451	1.795427612	17.02330629	2.657289091	0.011640603	1.786654553	1.516757941	0.867875903	0	0	0	3.818031133	1.842235653	2.318562224	0	0	0	2.130001107	0	0	0	0	0	4.911114111	44.07443092	1.11439462	0	0	0	52.73514516	0	0	0	0	0
QD_2008_contig_13516529	Gemmatimonadetes	83.68362548	18.52434252	2.079289653	17.83423482	0	0.128474979	3.258865358	3.225650614	0	0	0	0	6.474644849	1.321456867	2.540055082	0	0	0	1.546784193	0	0	0	0	0	30.8892163	50.06727834	0	0	0	0	16.85953381	0	0	0	0	0
QD_2008_contig_14852100	Gemmatimonadetes	6.239951797	7.780441115	4.170697843	8.925047683	6.382819573	4.003562989	9.421067948	5.17261924	5.817958385	5.027914232	3.49512768	4.982181921	3.983832115	4.194256005	0.490002262	4.602920384	1.525995283	3.973528674	5.758177242	6.693196068	3.001773531	3.686531905	3.145663775	7.333600631	3.342128501	1.859268894	2.538400659	1.804885881	3.602786493	3.52395042	7.041046717	6.269384866	4.848471491	2.938103994	3.998558385	0.528713327
QD_2008_contig_15843856	Gemmatimonadetes	72.24718782	28.41192335	3.686223747	25.44691892	3.248884547	7.575526544	14.88203643	10.83543829	0.834718606	0	0	0	20.12491379	6.425245802	9.385687693	0	0	0	5.252027885	0	0	0	0	0	27.73631903	49.97616294	0.685488782	0	0	0	50.65723944	0	0	0	0	0
QD_2008_contig_8768771_1	Gemmatimonadetes	75.26398762	26.24731225	3.074697618	25.35722041	2.419008908	6.962428083	12.52996654	8.572882894	0.706002652	0	0	0	14.03796645	6.807016957	7.057689634	0	0	0	4.34540155	0	0	0	0	0	24.00676231	43.82262598	0.29297595	0	0	0	50.68477831	0	0	0	0	0
QD_2102_contig_15573385	Gemmatimonadetes	17.83877464	25.48666471	13.23717107	26.23746353	24.1514689	13.49166646	27.54164774	16.07225226	20.93734847	9.83285964	12.66324009	9.876086521	20.86106861	17.22736855	7.145538803	10.46225077	8.837365482	13.29460941	21.53855672	13.27595902	9.40859455	10.16639153	9.746224282	10.52822889	8.154243568	10.91847101	12.72663871	6.701979108	8.90726792	7.447127528	17.98101746	12.92977603	8.968972274	10.15715768	11.12860139	5.359531315
QD_2008_contig_5829748	Gemmatimonadetes	21.98397802	31.27860533	15.04436988	27.70848703	26.50583947	17.64284185	30.33153585	18.01624123	20.15539662	9.079531373	15.69018149	9.386847367	25.60513422	19.57998082	10.2010486	12.13413709	11.99846987	13.3044612	24.47020721	17.48408051	15.05629482	11.92270421	9.363646714	14.31110509	12.59485343	16.87779992	11.79001466	7.66864245	8.906713284	9.07230771	19.62222913	14.43091572	10.70127096	11.02950201	13.40100412	6.020483867
QD_2102_contig_22073530	Gemmatimonadetes	23.98423089	0	36.53866587	8.190055196	6.473729249	10.29409972	8.563150924	0.648678635	5.953427353	24.82390787	21.49247504	7.340094741	1.206753779	4.703219983	33.33757844	10.47519937	24.15564846	23.70469324	4.303377601	6.113705029	67.12400765	8.217681413	3.511632655	19.08721606	7.390342248	3.292517938	0.04293174	0	4.744531471	0.067993677	1.459833168	0.734691022	0	0	0.475602505	0
QD_2104_contig_4176358	Gemmatimonadetes	78.97375602	18.90303153	1.617878557	18.34923317	0	0.225868831	4.206709318	2.665927651	0	0	0	0	5.902919428	1.165541443	3.484230195	0	0	0	0.409709341	0	0	0	0	0	32.09882577	57.54194033	0	0	0	0	16.20321528	0	0	0	0	0
QD_2008_contig_11166285||0_partial	Other Bacteria	19.42954032	9.812875485	48.35118291	17.74314274	11.17772174	22.55907107	5.137789752	0.253131913	5.485265698	20.14269293	5.84667217	0	5.137038401	1.909190433	16.92652551	0.107998469	0.611975721	0.697436187	3.632631634	4.040322783	6.36430371	0	0	0.881641003	19.24905044	6.677503144	8.847503521	0	0	0	0.857894222	4.041096077	0	0	0	0
QD_2008_contig_15416518||full	Other Bacteria	4.39562981	5.215675043	13.44565314	6.839405972	3.966739768	4.789628051	1.474457196	1.73056151	4.506592968	7.760659633	6.55022316	1.040438151	3.510572558	0.939260535	5.098385846	0.168904372	2.094486188	1.756466888	7.20262612	4.965239917	1.504116863	0.277739686	0.087817795	0.240916395	2.268207357	1.231451504	1.725484028	0.021503721	0.88490671	0	0.208246219	4.037392432	0	0	0	0
QD_2102_contig_11346531||0_partial	Other Bacteria	5.463482877	8.987915614	9.036137018	9.067142536	5.30004773	4.32239632	7.123623213	3.704825746	11.48975348	8.488084131	8.667879932	8.443630821	16.22937649	10.41149791	16.4365738	9.33949473	6.501014678	7.536925633	21.82640865	6.404762567	6.650096163	4.866406615	2.131108476	6.275993673	11.99742315	10.36353104	5.998721791	0.849199157	4.425732042	2.356154297	11.07180606	4.058202346	0.392783648	0	0	0
QD_2008_contig_13233607	Other Bacteria	7.942953978	18.64832573	4.315767519	10.66089076	10.12570542	8.440306255	25.96545971	26.04703756	16.83558637	9.970596352	20.57766216	30.60397747	19.54391132	21.72890391	19.7123222	23.62413199	38.13735277	40.48640047	27.70288678	18.16182285	22.98591153	20.6824424	17.12113308	32.75833758	16.98740434	6.183743516	13.15727538	9.029337831	13.49979558	12.97701615	5.298099767	6.124891492	8.059785938	10.49831581	13.87403828	9.138236441
QD_2008_contig_4778553||full	Other Bacteria	10.3385471	21.07053636	9.151955194	11.35882788	21.39360435	10.60885302	12.86142612	16.83985532	11.30478387	14.63980709	13.49592703	18.09814477	16.39277336	15.70909485	15.10759026	11.54112262	10.18556337	15.18799064	11.43890917	14.53007362	8.734259067	14.7890483	15.16045953	15.04045039	10.61726259	15.08288574	13.58967535	22.86344137	18.28084953	10.01941756	21.94281812	9.929053408	14.43758609	14.67382268	17.63011946	18.48657363
QD_2106_contig_72688	Other Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2480687	28.34343032	26.24005113	16.9901979
QD_2008_contig_3445715	Other Proteobacteria	9.193690386	59.83622426	0	50.19193094	0	0.428702849	0	1.882019027	0	0.903690545	1.24500824	1.34698477	0.669191237	0.128217199	0.653891769	6.901435865	3.905517529	0.653258099	4.22503036	0	1.13764116	0	0	0.153152631	0	0	3.80490091	0	0	0.661615858	0	0	0	0	0	0
QD_2102_contig_19839751	Other Proteobacteria	9.582529179	28.59282875	0.731739729	23.51650424	6.908038976	2.858706296	3.101239108	7.541399477	8.185421282	1.666227539	5.838155931	17.33652991	6.862535019	6.838007415	2.163359102	17.10109888	16.42652124	9.641563422	12.9505599	7.621003276	9.432884842	10.4399053	10.18302573	13.70151534	1.184936029	1.513316768	3.901798383	4.975934728	5.804362643	18.39290908	3.884972292	2.934711188	0.64106008	2.171175204	3.350778339	1.06322606
QD_2106_contig_15537610	Other Proteobacteria	0	0	0	0	1.024004079	0	0	0	0	0	0	0.785514163	0	0	0	0	0.515202626	0	0	0	0	0	0	0	0	0.53377312	84.37147905	0	0	0	76.65192047	155.5922226	0	0.146788898	0.64703806	0.673839872
QD_2012_contig_21562195	Other Proteobacteria	2.051821553	9.669639133	32.57283095	10.98522419	6.423721067	6.834070798	9.762561136	8.612568102	6.874150365	4.000420444	10.72079694	11.46620935	9.376918942	11.29701549	3.222222513	5.77646422	9.937539945	16.06613901	10.35569533	6.760055974	5.461726667	4.628775049	2.46812242	8.25072277	3.125549582	4.237980776	4.136139091	0	1.330940163	1.410893628	3.458999966	1.348936169	0	0.816310106	1.194979489	0
QD_2012_contig_9107841	Other Proteobacteria	2.406924238	9.858288351	3.768802145	4.307726324	4.164814098	4.526267335	9.205950966	3.40169293	3.995633978	5.660900374	7.26158227	8.428636107	11.80610145	7.074428443	5.270387887	9.922674285	10.68850568	9.541744595	5.802988159	4.430442293	5.409360583	2.317825381	3.950838011	5.647633104	1.766293697	2.67152092	2.43914748	2.421600959	8.597687833	7.59541445	4.02515648	4.886428323	3.253740006	3.481275318	2.844701029	2.841429732
QD_2102_contig_15652407	Other Proteobacteria	11.13803162	17.89357205	4.791286891	32.89489937	7.054914886	15.1674112	29.27684489	24.57104132	19.31570976	15.44067212	19.73736239	23.18124747	25.41506294	25.58563254	18.92963727	28.61578805	52.32279194	74.13800329	26.02397124	48.06254288	79.62318967	41.29619238	24.74045276	61.27585763	7.309739967	10.77688061	8.429210744	7.343245786	12.00730947	9.094216315	10.00999507	10.17304991	1.50630032	5.819503153	4.83972858	5.113702665
QD_2102_contig_17004115	Other Proteobacteria	0.334717338	0	0	0	0	0	0	0	0	0	0	0	0	0.243672517	0	0.499190463	1.249445406	0.604471548	11.87487846	20.34320167	4.901088316	28.91460949	32.30796425	11.62673679	5.303597426	2.437102445	25.91306132	32.75705931	6.700293492	2.727649723	0	3.091848631	0	0.847008554	0.999062697	1.135330906
QD_2102_contig_4875251	Other Proteobacteria	1.113148664	5.904590223	1.715734083	1.197355495	2.606117722	2.123698291	4.233234585	1.330826391	1.612357264	3.07579718	4.754831604	5.291868883	7.789000649	3.358975083	2.601894487	3.579931371	4.455715327	7.206113133	3.426810376	3.891626849	2.913568294	2.028186836	1.969105063	1.987267948	0.707877441	0.392399896	0.389260689	2.080999925	2.889480624	4.053328863	1.174734971	1.926579394	2.012801002	1.972287818	1.07393393	1.285686542
QD_2106_contig_11708409	Other Proteobacteria	0	0	0	0	0	0	1.796178882	1.027557691	0.351001102	0	0	0	5.541709386	1.268304347	0.114347325	0	0	0	0.866881452	0	0	0	0	0	19.26118178	28.7958892	0	0	0	0	228.2600176	0.149475481	0	0	0	0
QD_2106_contig_16981992	Other Proteobacteria	13.14115726	3.060298153	10.59937307	6.341312876	1.851816036	5.363369513	5.521954355	3.34648951	6.335302082	4.631881821	3.382404328	0.008626627	12.85452855	14.5166544	14.87631418	8.254782961	9.348851307	12.45499077	2.226410282	17.91869559	26.93682767	2.10180412	2.142926531	6.230567403	8.740358204	9.524990715	12.65671926	0	0.794361622	0	17.36488672	27.25710489	0	0.07773307	0	0.022522516
QD_2010_contig_12273613	Other Proteobacteria	1.391146431	5.866664608	0.975768959	2.665728684	1.305958399	1.94239687	3.631685621	1.576626293	1.265212367	2.337881262	4.817638252	4.915485261	6.030571287	3.023650325	1.773512273	6.154661971	5.101941059	5.803414257	3.773302509	3.227565841	2.241568031	0.943957031	2.169696251	2.64101482	0	1.407028388	0.429598569	1.338934061	4.751201219	5.008812904	1.623383457	2.37429522	1.529177684	2.144810511	1.142099097	1.969949369
QD_2008_contig_21152269	Other Proteobacteria	14.50795138	18.77316897	29.59761785	15.26903326	15.60531144	29.70552463	8.880586926	7.843884687	12.268988	29.53594327	30.1080583	3.325320419	20.18777992	24.50292655	72.09725809	15.54244253	21.89519168	23.49129806	10.99263292	60.14809383	46.49773802	5.094124924	2.069148551	11.64769611	38.90479133	11.53019991	70.05552552	1.866933731	2.123839357	0	4.752725482	183.220396	1.080784157	1.118164269	0.734227598	0.659302275
QD_2010_contig_2517952	Other Proteobacteria	9.0302755	120.2003472	5.745146371	42.9456792	9.186340247	15.53785807	33.3984457	46.85242465	10.59283739	23.30794916	25.34423958	29.6773154	54.65530832	41.72435677	35.10499897	56.43403302	53.42945849	23.55602527	56.63450467	28.30009021	124.3834374	33.98044705	35.72748438	46.78258669	18.78504977	33.08504424	32.91830827	21.31802417	35.5971891	35.52350678	65.07284833	31.0894602	76.48836911	53.55978395	56.33139861	66.28704106
QD_2102_contig_7377782	Other Proteobacteria	5.716256494	8.720446682	10.73248134	4.25300873	0.952551166	0.720350492	1.140775447	0.50155516	2.586870288	7.885713347	2.476212926	0.161978865	6.176735587	5.038664451	8.430799574	7.530039984	11.19924455	5.719702175	2.427134483	27.88425917	41.85079582	1.826209256	0.189555354	4.947848185	1.938162706	2.296598342	16.82787002	0	0	0	0.330634382	150.035597	0	0	0	0
QD_2106_contig_9080131	Other Proteobacteria	2.330485716	2.186936415	3.634151348	1.945408967	0	0.055465642	0.340627415	0.24380962	1.090381148	3.562820491	0.375651488	0	3.020736459	3.270123387	4.638163814	1.506532665	4.622413644	3.661838516	1.2880574	15.55731027	14.78356566	0.065611793	0	2.045799592	0.275872791	0.170920747	7.534197395	0	0	0	0	59.2674746	0	0	0	0
QD_2008_contig_9242628	Other Proteobacteria	3.655043596	7.834068224	9.877239645	36.7002131	0.775296515	0	0	0	0	0	0	0	0.215798945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382184474	0	0	0	0
QD_2008_contig_13588591||full	Other Proteobacteria	6.495178222	6.866277498	11.50661086	33.77393572	0.170839924	0	0	0	0.609946679	0	0	0	0.698565287	0	0	0	0	0	0	0	0.221035678	0	0	0	0	0	0	0	0	0	0	0.630223365	0	0	0	0
QD_2008_contig_18561718	Other Proteobacteria	9.80653774	13.95140025	2.14164895	31.92515443	0	0	0	0.056350701	0	0	0	0	0	0	0.659651071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.746646133	0	0	0	0	0
QD_2102_contig_2579028	Planctomycetes	18.00195448	9.419350965	3.595958186	14.49358407	25.86406693	6.434014714	12.55037829	14.67281829	12.51512658	6.493074829	7.037373872	6.79153072	14.77629342	19.51589982	10.02849127	8.370116794	11.50586031	12.38567989	20.39957577	6.765973948	10.43398848	25.74281932	29.82440245	39.63664547	7.499215447	6.905529549	4.199861763	12.200735	11.7728942	8.811601169	7.065336212	1.744319075	4.746870187	3.187337707	7.148827469	6.029164144
QD_2008_contig_10760143	Planctomycetes	35.82167381	40.71794652	0	8.782549544	0	0	0	0	0	0	0	0	0.197078706	0	0.057208134	0	0	0	0	0	0	0	0	0	1.037180804	0	0	0	0	0	0	0	0	0	0	0
QD_2008_contig_14987166	Planctomycetes	10.17995426	31.18521191	1.227690196	23.61189701	8.466806717	3.420630731	3.802990917	6.942198113	9.084995153	2.418678489	7.4938288	16.31897987	5.422162057	7.58352024	1.767422631	19.27145247	14.88705261	8.561079371	12.85097652	9.053998064	10.51349603	12.80632381	11.1332079	12.90882789	0.653962939	1.804382272	3.570028384	5.289928644	7.909043023	19.0703974	5.293325607	3.452951104	0.507917871	1.292889878	2.317927225	0.73709907
QD_2008_contig_5737185	Planctomycetes	26.56614923	33.61822451	0	7.475113232	0	0	0	0	0	0	0	0	0.280403422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QD_2008_contig_8744999	Planctomycetes	38.62757169	17.41757489	5.805647772	20.90205408	28.93477386	4.820876044	3.06088299	4.467177594	2.563262171	0	0.70598044	0	5.264807423	4.007195842	12.90835818	0	0	0.031768712	4.771810181	1.383756362	0.388572468	0	0	1.397657803	8.110455663	0.096466774	2.438126627	0	0	0	0	0	0	0	0	0
QD_2008_contig_9539018	Planctomycetes	2.915750129	2.105913272	12.90983735	1.130449118	0	36.25486004	0	0.170290308	1.062801976	41.37924802	0	0	0	0	0	0	0	0	0.257164076	1.475952507	0	0	0	0	0.034384671	0	1.891770965	0	0	0	0	2.526280253	0	0	0	0
QD_2012_contig_12169697	Planctomycetes	1.817655576	8.723017822	1.026977574	5.33801288	1.607107539	3.860690654	2.443978576	4.637981877	4.039650643	2.391281811	10.30088213	9.217851705	2.967355969	2.600006302	0.104171167	21.59634848	31.32948463	9.390138654	5.964021275	3.628841925	5.731848144	1.851039956	4.258167179	5.393954799	0	0.685444763	0	2.046563332	6.254462317	4.471798736	2.05089406	0.4585593	0	0.221352962	2.528536022	0.008536578
QD_2012_contig_2222883	Planctomycetes	1.230049783	9.614073653	0.061372339	6.235737737	1.271389726	4.891428462	2.858725369	4.434632425	2.835981819	2.286132761	13.20220069	11.74130504	4.584760119	4.027329467	0.897745824	19.67644253	29.17844045	8.770772628	4.43944735	2.77202536	8.123742536	3.868122309	3.424543534	4.199847228	0	1.007154174	0	1.250838676	5.611037717	5.862891181	3.093939021	0.157692521	0	0.397752857	2.141900162	0
QD_2012_contig_8455565	Planctomycetes	1.470751383	7.511953951	0.262274916	5.369573776	1.016225057	5.283741673	1.377706234	4.188516744	4.447935091	1.129893394	9.797004177	9.584130891	1.766335423	2.888716964	0.411409548	24.68338341	28.94723539	8.599542613	4.543890848	4.814190577	5.67813485	2.354227466	3.939176474	6.032925498	0	0.618177599	0	0.871843873	7.161469639	4.696169918	3.106094252	0.836124039	0	0	1.834201236	0
QD_2102_contig_19029308	Planctomycetes	17.71717451	48.50959647	12.27696864	24.64357985	16.10361729	16.71045858	25.73099467	25.26378399	16.32087215	26.80491422	41.97654682	45.68138971	36.6506344	26.5541481	25.07007099	65.89778037	53.68263785	24.86734731	28.87449818	45.77533037	52.4380564	31.47393485	34.43968916	36.77798085	11.07153946	14.49274598	7.216624212	33.17255455	40.88999161	77.4991103	17.50211228	21.01003431	12.53308596	10.17738609	12.36676644	11.4772577
QD_2102_contig_22073988	Planctomycetes	60.0248228	83.43950951	4.180880051	65.55059776	51.52810711	4.182038832	22.75552696	12.27519553	18.35185099	0	10.67873942	0.809748948	33.54992398	23.55016126	75.6999177	0.739798605	0.406611517	2.128584767	29.71267342	56.33185225	7.154777249	0.559012219	0.388805869	10.83855544	46.91124977	36.4488813	10.42174241	0	0	0	60.04828711	3.224605538	0	0	0	0
QD_2102_contig_7820029	Planctomycetes	2.569935848	4.576342714	1.380042776	3.071853794	2.191030002	2.252988637	9.168821054	4.47823812	2.57445751	0.298635143	6.848125596	4.219948525	6.538478775	5.438678638	1.527798933	3.644038082	6.943411906	4.275140897	12.41071071	4.918408738	6.986113197	11.77108052	9.715735915	13.94440292	1.146591898	2.019240166	0	2.247678592	4.832609395	4.368531362	2.342371471	0.278925744	4.198583104	2.760896075	6.961659285	2.545936799
QD_2104_contig_21547213	Planctomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.58433634	45.81160304	0	0	0	0	0.550122803	0	0	0	0	0
QD_2104_contig_4914041	Planctomycetes	22.26961691	67.89974351	1.172232985	26.44125321	16.6959194	0	17.68597521	3.209504319	4.971181535	0	0	0	16.04703125	3.94579645	13.8206807	0	0	0	3.553034199	0	0	0	0	0.802523468	31.30238599	41.39656376	0	0	0	0	55.11925051	0	0	0	0	0
QD_2008_contig_1293538||0_partial	Planctomycetes	18.85452357	9.57748293	44.98410324	15.57017895	7.691404351	40.14467912	2.97389565	4.985258965	11.44568848	59.25853734	17.26235414	8.414336464	4.608765442	4.650165281	8.533473311	6.510461216	6.883988337	5.930054289	8.538015337	12.59023129	17.01651226	1.457551716	0.941129103	3.454526306	7.296278074	3.189620021	11.45126769	0.803034234	2.11348238	0.309559467	1.855608965	15.50165005	0.414353876	0.618142717	0.825683849	0
QD_2106_contig_20581964||0_partial	Planctomycetes	25.40823012	29.64254501	50.55002902	30.29575678	12.41600014	43.16623048	4.657282136	5.313699076	13.77332902	55.40134753	18.95616564	4.383079485	11.90584442	6.175883998	10.07059322	10.77718816	9.349968497	5.61444676	16.56523442	26.58281728	19.53335707	2.679237824	2.570307455	5.083943442	8.528060753	6.96304519	14.62116334	0.536249556	1.276765213	0.856763592	4.43280611	23.45252788	0.140569381	1.203186136	1.268536649	0.371271746
QD_2010_contig_11215199	Planctomycetes	28.42550872	25.92343645	40.90669688	30.33343007	13.35144021	37.57122018	6.969398896	5.442098076	12.70852768	53.22406672	23.09805226	4.558249616	9.879711072	8.312236063	11.86085214	10.04217596	7.85015328	8.403585196	15.09604299	20.50686842	19.61195438	2.905446314	1.330143373	3.238539678	7.562736595	11.63267842	13.81784908	0.397677931	2.566605319	1.941000427	6.855560023	21.70118977	0	0.602517501	0.446523344	0.712211854
QD_2010_contig_21801441||0_partial_1	Planctomycetes	27.82125573	26.15066105	43.29327322	26.81416599	11.81600893	33.36301765	3.126509986	5.242469143	10.41346986	48.50117938	19.30590502	6.412600448	10.19335063	6.209431857	11.61834442	7.766018907	7.067228776	4.470769897	11.79093802	18.38438435	18.7804318	0.829944336	1.174594477	4.613611384	7.318794991	11.31321624	11.59611841	0.377274498	1.728483385	1.082127418	4.613383353	21.52838176	0	0.482894885	0.280834508	0.399997679
QD_2102_contig_13602723||full	Planctomycetes	8.099784708	19.40909209	18.38678849	12.8866715	4.21951268	15.85463312	4.994076725	4.667778128	14.19255844	23.45531832	23.49200679	18.08604629	7.48093506	8.665121269	14.92258741	22.55137419	17.470283	3.836743419	9.67058436	15.91071616	11.307723	1.627729955	4.726369201	4.161460547	3.873399521	5.866349501	7.143472521	1.031053667	6.654532362	2.188032842	5.46337344	6.432615787	0.164591493	0.401435509	1.204270287	0
QD_2104_contig_20628386||full	Planctomycetes	5.106625264	16.88042372	9.23252433	8.93385257	3.413180591	4.140995915	3.602589816	2.775463866	6.761474385	11.10092925	23.72677695	20.56094803	8.056702034	9.34640493	11.03931003	23.01896982	12.54504743	3.548023371	6.835805762	11.83220507	6.260948567	2.263412249	1.723679257	1.546896064	2.32851864	4.090651056	4.372047214	1.810612815	5.64841046	6.976034897	7.148904388	4.683077694	0.678110815	0.984779577	1.434220959	0.253785177
