	Taxonomy	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2021_04_bin_260	Gammaproteobacteria	1.267045832	0.188363677	0.329753639	1.971683838	2.728786657	1.269701531	0.542283461	1.226749353	0.974865037	1.626756221	0.982124587	0.64297632	0.705800352	1.264081619	0.887358686	0.857909752	1.370929358	2.568976815	2.764462104	5.039707478	6.228967717	14.51441486	18.24393318	12.12251641	4.689087004	6.912512729	11.12025771	0.323167518	1.471725882	0.750351181	1.086376073	2.177629493	0.38664582	1.925465915	1.084981603	2.010434735
QD_2021_04_bin_28	Gammaproteobacteria	108.0830586	96.44901763	20.69738131	38.71535633	3.560253878	2.606140933	37.86048203	9.588034166	4.398041037	0	0	0	19.72702574	10.78654791	19.1983493	0	0	0	9.538041316	0	0	0	0	0	138.1447737	57.72880607	0.963787186	71.40310209	0	0	33.00113922	0	0	0	0	0
QD_2021_04_bin_29	Gammaproteobacteria	18.73341965	8.638655859	10.76949493	18.15899319	12.23325331	1.284985538	35.80722375	16.27434345	3.067957294	4.395625808	0	0	22.73740785	12.4461296	22.72518097	0	0	0.244770305	7.540770487	0	0	0	0	1.023934509	70.23417476	53.77605145	4.635172109	0	0	0	51.64123978	0	0	0	0	0
QD_2021_04_bin_44	Gammaproteobacteria	32.03567762	63.34699662	15.14956158	56.42751652	40.23935796	21.29964525	29.19233631	17.68952665	23.99708954	17.44817992	24.30681499	5.982261696	42.50814605	29.66119985	61.02482087	22.16355565	18.39918594	19.6898508	69.34876426	26.51940364	148.208974	20.51695381	13.58151233	34.76594291	240.8076635	228.4952867	164.0435533	4.690496753	9.740911086	7.302891532	216.1410728	69.11037242	1.504527145	3.171651036	9.760396296	4.068489789
QD_2020_08_bin_179	Gemmatimonadetes	128.138603	61.32320548	1.353759045	36.39161218	2.290883994	1.161815233	11.55239548	6.030789459	0.534168411	0	0	0	30.82918057	6.8924836	8.272876302	0	0	0	3.214947499	0	0	0	0	0	21.02028205	9.873117565	0	0	0	0	12.5096054	0	0	0	0	0
QD_2020_08_bin_277	Gemmatimonadetes	11.08437902	24.5224226	2.033591901	16.36849178	2.865034031	0.705826349	1.651601286	1.327835648	0.931470507	0	0	0	4.513207295	1.407101822	2.784182075	0	0	0	1.537273244	0	0	0	0	0	6.640962326	41.94484016	0.782794809	0	0	0	49.75737155	0	0	0	0	0
QD_2020_08_bin_282	Gemmatimonadetes	73.77983215	28.85265058	4.05556294	25.45262369	3.148570282	7.00509637	13.91041949	10.26605005	1.157400258	0	0	0	18.63199915	6.585964371	9.435722927	0	0	0	5.617897769	0	0	0	0	0	27.0266812	48.78001611	0.901947307	248.3376326	0	0	51.58786285	0	0	0	0	0
QD_2020_08_bin_29	Gemmatimonadetes	19.13218981	27.42231317	12.96700611	26.35039432	24.80810173	15.10546387	27.91915674	15.93130721	19.31916754	8.513301069	12.96559261	9.302822635	22.97698351	17.41125544	9.674668238	10.91669584	10.28213009	11.90376621	20.8578722	15.2324103	12.88638567	10.32206874	9.260076102	12.23812226	10.46222589	14.00124331	10.35220572	39.87913599	7.639268886	8.634246346	16.73392078	13.440007	9.120397801	9.582653691	11.46186982	6.070196601
QD_2020_08_bin_75	Gemmatimonadetes	16.88345543	23.01222444	9.96132413	17.34832197	14.11130398	8.557139333	16.52358583	10.51753419	13.83377295	5.90779482	8.077713397	10.95440723	14.04808707	14.80871672	10.09157468	9.626076517	9.531180923	11.95773025	11.14499132	10.75411719	7.379083184	9.281765132	8.695538078	10.00702919	8.149281608	5.278997238	9.590074699	0	8.07462017	10.98034512	7.428884656	10.3373611	10.82768953	10.7488589	11.58925865	8.235549899
QD_2020_08_bin_97	Gemmatimonadetes	19.86771603	32.90855971	16.17109841	23.6108158	24.79239117	13.5004677	25.27774314	15.10702557	20.73038944	7.34525383	12.05115585	15.52372199	20.34819454	23.1981901	16.97243139	13.0529913	13.51594909	18.05540876	18.46464091	16.88345776	15.90117807	15.10544799	13.89184361	16.48166803	17.71917201	20.90656194	16.14369341	4.625765738	8.862134002	9.905130861	28.87567128	15.27501016	13.28354414	13.42514835	15.13397349	10.87718126
QD_2020_12_bin_140	Gemmatimonadetes	403.8043993	216.6254357	407.6668508	350.184791	89.36480466	134.0107395	29.26940732	8.542591081	70.19975797	131.0457326	7.190820961	0.02798857	23.1554382	10.64086209	79.33620542	1.426434192	4.539234477	5.538684697	5.740807232	4.793330218	11.46806241	0.682996863	0.327773301	3.914370466	33.4046863	71.67851256	20.7799348	29.71497095	0	0	55.43067877	23.01422678	0	0	0.137196772	0
QD_2021_04_bin_227	Other Bacteria	1.57384529	0	1.177055626	1.002740838	2.519065102	2.156462734	7.62457688	3.422071244	3.507612425	0.315208609	0	0	7.416790188	2.985050687	1.909179473	0	0	0	7.347000275	0.08978686	0	0	0.022085394	0.273108171	58.1997085	51.25195868	3.548414306	0.777359412	0	0	20.59595447	0	0	0	0	0
QD_2020_08_bin_57	Other Bacteria	14.28005007	3.052969232	38.53607916	14.88788279	37.69802525	4.891750795	33.1465298	12.83083367	17.54791743	3.01956104	0.159037768	0	18.1271881	12.68093749	15.13058863	0.124463888	0	0.653331531	13.62836913	0.100480843	1.033668502	0.09630207	0.098183118	1.703225142	141.5337974	152.5550008	2.845611144	0	0	0	44.49702047	0.40660022	0	0	0	0
QD_2020_10_bin_254	Other Bacteria	5.024829462	14.08087389	4.85639344	12.5401505	5.226732251	6.571328279	3.536036039	5.065743651	9.397736663	10.45270297	14.68126468	4.941955867	5.271088084	4.469302104	7.172330246	7.02008029	6.187643911	4.576088625	4.664906807	9.196855704	8.201468007	0.940321728	0.683561948	1.648782631	3.850450173	2.736479739	13.72380414	0	3.017849887	2.976957661	8.646828471	18.83567625	0.212279302	0.735655007	0.88549809	0.87800389
QD_2020_08_bin_243	Other Bacteria	78.23233482	174.1759078	23.65678497	82.11503616	23.24219882	33.05210986	23.91565881	15.39216115	19.98829735	23.88738124	20.92624642	4.58942908	34.79788688	34.56452243	90.47642701	8.685484714	12.21828335	12.40438463	29.07499492	15.57553439	29.51326549	3.034054697	2.230057242	10.21526955	86.54618495	39.63346248	91.41431388	0	1.504619257	0.696358339	67.1839456	65.89367807	0.462971638	1.310710036	1.82290496	0.731320356
QD_2021_06_bin_107	Other Bacteria	39.53934233	68.51101422	15.37523752	80.8131005	18.5812772	9.010826349	8.309218973	3.278338668	9.344831761	9.620814357	2.20726223	0	11.95953467	9.556894135	27.09438322	0.874809283	0.90501135	3.247597974	15.59162625	3.919012916	5.876428948	0.051096793	0	1.328578518	33.625589	47.65188224	59.64427507	0	0	0	129.6723874	20.84914425	0	0	0	0
QD_2021_06_bin_116	Other Bacteria	5.192531013	10.01056237	2.171382796	6.627507263	2.725092246	2.9486205	1.116937243	0.773199116	1.640242845	3.435580023	5.913184039	2.046466381	3.503542948	2.443104302	2.357363257	6.494725616	6.115473858	4.82390507	9.075745468	10.61317335	7.768739729	8.483830073	8.496431382	10.83306668	6.983717234	3.545561953	17.13258018	8.850327618	11.0923552	18.25142478	3.748098243	11.99268632	17.2495665	15.83602966	12.39453187	13.59012994
QD_2021_04_bin_185	Other Bacteria	47.22749035	58.92583238	194.6429938	63.15941071	34.80546787	70.40552962	19.27890547	7.301675144	29.89067401	78.93628713	11.07492536	1.536721176	12.41152136	18.87176534	145.8425274	3.341807432	6.633788517	8.725694067	15.75189371	11.77717092	9.485314168	0.512885714	0.25429938	1.556452391	72.68765488	70.63227819	31.58548012	0.830919414	0.408199856	0.26546945	24.15541521	40.18828322	0	0	0	0
QD_2020_08_bin_246	Other Bacteria	0.758618603	11.57889508	12.59430486	6.644489221	0.248855759	2.662206655	3.26804914	0.691330376	1.866636483	7.144117255	2.793726219	0.644140514	2.27700423	2.651949927	5.579506166	1.646622116	0.59779154	0	3.172775223	1.183835132	0.779851629	0	0	0	1.217293773	1.807613195	0.320166088	10.21516425	0	0	2.453213143	2.660570038	0	0	0	0
QD_2020_08_bin_117	Other Bacteria	6.01882297	3.496464621	34.6429853	6.281807058	2.797329564	9.398067878	1.37715182	0.65492985	5.024112356	24.65872568	2.573107024	0	0.552039568	1.026238591	2.990750801	0.109911294	0.944978811	1.300997723	0.868953794	1.049387275	3.994242648	0	0	0.045826817	1.102533563	1.565024607	1.931184791	0	0	0	0	3.526995426	0	0	0	0
QD_2020_08_bin_156	Other Bacteria	12.93572304	10.97073639	35.10144622	15.41796729	9.45096279	24.81591668	4.084222658	2.645279994	8.544954229	54.16708683	6.873527047	1.524524901	3.650646112	5.778406057	11.36090985	2.198992589	4.003309486	2.699485793	1.367315479	0.165047461	0.413829688	0	0	0	0.864155122	0.303861504	0.884162686	13.03654106	0	0	0	1.718963749	0	0	0	0
QD_2020_08_bin_161	Other Bacteria	12.43547882	2.596929143	6.899013684	15.86461659	23.91337318	2.806905372	14.01109107	11.84670989	6.658324678	0.091257588	0	0	12.74078483	9.390801587	8.116152148	0	0	0.543986659	8.819336355	0	0	0.06967372	0.121340954	1.060316452	52.08013467	85.60447585	1.406570566	0	0	0	58.53450414	0	0	0	0	0
QD_2020_12_bin_164	Other Bacteria	5.75727326	10.77090044	4.41329983	5.234475205	5.660576201	4.482491298	12.88470923	5.915745316	7.361407228	4.153019016	6.70483022	11.67904882	11.42607419	12.70554734	8.205821973	14.73363622	10.45549193	9.435228056	9.482037707	10.25041743	6.463979208	6.548778376	6.159117947	8.272812386	5.325393981	4.341889743	6.666321972	0	10.74850554	13.51494197	6.930097267	6.850167469	11.47009476	10.74606027	8.936610279	8.240035684
QD_2020_08_bin_140	Other Bacteria	19.27143644	6.658891847	47.95388178	17.03740957	9.509012007	21.29848572	4.472341502	0.611074031	4.966357453	15.73389356	3.240086793	0	4.688426368	2.552749945	14.46998234	0.023057203	0.599617869	0.987285675	3.039162138	4.198563568	3.256350817	0	0	0.194888546	13.97905448	5.039270633	9.61978653	0	0	0	0.661717653	6.437887126	0	0	0	0
QD_2020_08_bin_116	Other Bacteria	3.604610966	1.670924885	26.55227924	2.895322277	2.635526072	11.10468113	0.310383289	0.16623623	2.529136051	32.30564678	6.791739979	0.686028576	0.04000932	0.624062252	2.651216619	1.470435815	2.118769984	1.815321184	0.832497504	3.727319278	8.547610877	0.075679832	0	0.429189531	2.845831268	0.296269002	2.800711974	0	0.085177843	0	0	5.811565716	0	0	0	0
QD_2020_12_bin_11	Other Bacteria	3.773569281	9.858697992	6.841963843	7.497753575	6.146824031	6.276679687	6.792756411	3.464510499	9.308265859	5.527706029	10.33107738	11.39038831	10.75896871	10.39486824	15.05487564	12.29988258	7.537002207	3.756675146	14.64662574	7.218895417	4.344862617	2.477282743	2.923977013	5.993584722	11.53800094	7.157618378	5.643064214	0	2.213180093	1.324726027	11.82921507	4.907535945	0	0.087495887	0.354008395	0
QD_2021_02_bin_10	Other Bacteria	0.262955046	0.867499444	0.371836919	0.592126219	2.713267559	0.525465211	2.701986256	2.902910898	2.16533916	1.79342066	1.944229865	4.132932603	1.444566491	2.843758392	2.238714763	3.316641932	2.910065419	3.943432911	3.066320261	7.480621508	4.19761811	14.9616439	18.92996717	11.22874466	1.839421156	0.528465219	2.15752653	0	8.355122152	8.890129376	0.550005409	1.744829992	5.694082279	4.895529383	4.493633005	4.583340919
QD_2020_08_bin_61	Other Bacteria	17.22424352	21.62727986	16.92245584	15.62478656	28.10092807	15.1160954	16.18966637	22.25874664	17.75838188	15.80778272	18.77014361	26.44787276	19.9837183	21.41751918	18.39332224	20.04009166	20.3392029	22.92194263	16.5415503	17.96651605	12.8611603	19.00193517	18.94690893	22.60798134	14.6132585	19.86328806	19.11593089	0	23.75384614	19.39188263	26.36131056	15.41394542	17.71928203	19.61028223	16.24475996	25.00109624
QD_2020_12_bin_57	Other Bacteria	0	0	0	0	0	0	6.089290585	10.95473932	1.086642947	0.508601607	1.870597309	0.128269979	14.76441499	9.714525894	7.195680747	1.887644611	2.909492418	2.750350174	2.985949073	0.209394096	1.259380748	2.896840236	3.243212476	4.101438018	0.567829195	0.946147474	0	0	0	0	3.311692733	0	0	0	0	0
QD_2020_08_bin_52	Other Bacteria	11.12339718	13.25510372	74.89038992	13.58478243	3.677564502	29.23815679	2.470729671	1.549719368	7.258344176	70.54753415	11.71125202	0.390105495	1.224353691	1.099607073	6.152602285	2.387713365	4.242901473	5.629433461	1.53405042	9.253356426	6.801139044	0.249476684	0	0.795143169	9.60996197	13.30589258	9.060848836	0	0.343381754	0	4.566968608	17.39518624	0	0	0	0
QD_2020_08_bin_18	Other Bacteria	14.17317071	10.74319472	6.018242053	18.70563532	10.00860311	4.620523204	5.700866551	3.00866411	4.635362765	2.530470879	0.394264989	0	5.683728955	6.096015864	9.730318516	0.168743743	0.272785811	1.300796799	5.166927757	0.514900265	0.332019597	0	0	0.262302896	12.91944822	20.81569889	5.502592495	1.067275342	0	0	45.7270723	2.751933775	0	0	0	0
QD_2020_08_bin_237	Other Bacteria	3.246135098	10.00838637	10.86641794	12.14505448	0.926951957	13.23190623	0.369853398	0.222746955	2.782695622	28.85148738	5.571367061	0	0.660315404	1.258570239	4.174230573	2.152253095	1.058495706	1.155292664	4.294746978	7.566072497	9.260920146	0.183182978	0.090253329	0.294854137	3.004307094	0.424125403	17.51842907	0.395793163	0.332559528	0.032227874	0.454873513	26.85314954	0	0	0.032103597	0
QD_2020_08_bin_260	Other Bacteria	4.982977489	8.494267261	21.53767556	16.97687513	2.353829414	45.65967116	0.52946572	1.233689591	6.143646682	54.98685068	5.370595317	2.754797126	1.80050057	3.941175081	9.449830431	4.737302056	4.503194829	7.892751455	2.748731281	3.365552638	6.792443989	0.42368885	0.386374626	0.226573685	12.57481536	2.256191512	55.83367345	0	0.107946755	0	1.246902697	63.40728713	0	0.743650398	0	0
QD_2020_08_bin_302	Other Bacteria	4.409568764	2.306380196	28.51023112	4.689198184	1.634813793	11.78875876	1.085421953	0.462724419	1.25221234	16.15891354	2.126864855	0	0.591412204	0.812797692	3.732642484	0.461698207	1.055080028	1.179692227	0.876082535	1.210265163	3.014756261	0	0	0.054878116	8.872095529	5.353620552	6.284101299	2.788314912	0	0	1.401634539	9.391492694	0	0	0	0
QD_2020_08_bin_308	Other Bacteria	11.90623487	11.6557778	7.632684381	18.82594651	2.947701287	14.41069813	3.130451664	2.454445988	6.339524625	24.17074811	7.784255405	0.677715395	2.929019163	2.709179444	4.142861667	3.970326713	2.98823956	2.136592317	3.734730663	6.761319537	11.05140369	0.987102922	0.564308307	0.980423432	3.323274424	2.501766127	6.485951519	1.196546162	0.961265102	0.688593657	5.14150224	12.26137401	0	0.272260912	1.218351024	0
QD_2020_08_bin_93	Other Bacteria	4.475054852	13.72969925	12.43844167	24.93944137	3.433206239	21.6641538	3.410073951	4.954156198	9.965212171	24.05710456	19.52143443	4.375350217	1.976824616	5.065680078	6.150129181	7.307017258	7.751404761	6.754579046	10.4959759	16.99700478	10.7168078	2.867086543	2.586284457	1.892654034	3.366324845	1.344460838	6.769940018	0	4.976562331	3.620618944	4.643284126	22.7893277	0	1.78474085	2.389161907	1.365207169
QD_2020_10_bin_11	Other Bacteria	8.461393853	23.45384695	18.12248153	19.38251556	2.31775269	34.7140911	3.652243006	3.701849562	4.436997404	91.15337205	37.4643123	2.797775369	5.731767051	7.456789008	34.0337886	11.31253729	14.21039335	10.70379734	1.64875329	34.42518325	19.44357943	1.951089182	1.37853603	3.030072226	57.2740858	7.270511726	25.33023269	0	2.817641083	0.960449772	4.669287788	68.36217825	0	0.863219366	1.004979609	0.785772952
QD_2020_10_bin_140	Other Bacteria	1.985935091	0.971445722	4.899251555	1.09670633	0	11.97269215	0	0	0.578099991	39.89794287	4.506216594	0	0	0.076644602	5.236687922	0.511064775	0	0.836480149	0	9.796428232	0.438916757	0	0	0	0	0	0.740968274	19.26728357	0	0	0	12.40270265	0	0	0	0
QD_2021_04_bin_103	Other Bacteria	4.233235193	0.974437625	30.37049699	2.218997861	9.477172207	31.33495426	1.309525776	1.91959818	4.412213599	46.81498003	8.63308371	1.195100178	1.133159647	4.38016676	42.28703089	2.340355564	8.22196008	10.18159477	2.667712624	2.264468078	11.0399192	1.488044705	0.257922085	2.301665915	74.01590929	9.686416008	6.806899352	0	0	0	3.381525866	5.072085698	0	0.792796216	0	0
QD_2021_04_bin_170	Other Bacteria	18.32242208	14.69367057	2.045509649	10.29540105	3.322064907	0.49296954	4.474423298	2.120690195	1.17846989	0	0	0	5.767012252	2.332150768	4.116215454	0	0	0	1.649445798	0	0	0	0	0	11.86456271	23.70579849	0.457735253	0	0	0	23.2413218	0	0	0	0	0
QD_2021_04_bin_171	Other Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.45556402	28.22477333	2.881461689	289.6959462	0	0	0.584448593	0	0	0	0	0
QD_2021_04_bin_233	Other Bacteria	1.436301943	6.842401273	7.105532544	6.102940375	4.61847524	10.76747187	4.240452644	12.16478219	10.41141943	8.299820747	10.1632256	5.792443724	3.669741465	7.491495343	14.48239524	19.75839947	9.214387997	5.188638769	7.267842492	10.27720697	14.48652738	1.422939215	0.741216805	1.160631997	17.32448735	11.15969192	16.33918947	0	3.44174724	1.818850088	19.08800982	18.02983651	0	2.391555347	1.756244652	0.702607926
QD_2021_06_bin_25	Other Bacteria	8.733803503	6.433019553	9.46252399	4.056251458	1.091782697	16.56689328	4.399811116	2.332636648	6.741336449	19.03830546	10.99161175	2.172392162	2.367040632	9.623308156	33.42610895	13.36230911	7.860545814	4.497518611	5.492678729	40.88906885	13.81287401	1.161999936	0.679795778	0.930826655	25.77945032	3.145288928	40.19365251	8.021302194	0.809165608	0	6.180376305	76.79565741	0	2.060749132	0.403127423	0.676425841
QD_2020_12_bin_122	Other Bacteria	1.024038398	11.0150205	5.178275281	2.901304034	1.861791138	2.559383626	7.779665992	5.662461691	7.067322048	6.016205296	7.383942989	19.6936486	7.303323191	9.323671812	39.19299088	28.23360556	18.97762538	2.038553259	8.77349007	0.754678739	5.861687934	3.592041429	5.15888457	4.906374328	23.8588151	6.091081668	1.010504209	0	2.577612213	1.458006754	8.422526932	0.12245338	0	0	0	0
QD_2020_12_bin_100	Other Bacteria	5.826644842	3.739995432	10.14159954	4.465212379	30.80028123	4.907520294	3.642148391	5.298524824	6.173005883	4.989678187	4.07399179	14.28970871	7.103620771	11.76339453	13.04900451	12.25270807	18.75287495	23.66691661	11.30347916	7.625099342	6.542183513	59.4550522	66.14063102	47.98327349	17.24599845	12.30951375	7.070312732	56.01693133	24.04106701	26.75725383	17.01039525	5.147272133	56.09114941	38.37316922	34.85366201	45.86342421
QD_2020_08_bin_113	Other Proteobacteria	5.803614805	55.51108743	0	42.47263379	0	0	0	0.959714355	0	2.032265662	0.936653123	1.11080888	0.325857536	0.319017527	1.466370054	7.095530005	2.41315925	0.524309283	1.267147912	0	0.414194212	0	0	0.910071701	0	0	3.054901011	0	0	0.163748278	0	0	0	0	0	0
QD_2020_08_bin_342	Other Proteobacteria	6.394644635	13.46299227	2.170913717	13.81418824	9.964291374	3.818816705	2.373617174	5.659954653	11.64290533	1.988748469	4.712570835	9.3611748	2.375332697	4.882578971	0.878896242	7.806191095	7.218144171	4.710894561	5.101388891	3.414415842	7.507993915	2.620391552	2.462215645	2.456666306	0	0.250462385	3.807525774	8.945340628	4.4352829	6.154081387	1.971847226	7.790788994	0	0.760642728	2.002716219	0.549183746
QD_2021_04_bin_100	Other Proteobacteria	9.110507747	23.75839223	12.5283051	7.417867551	0	0.282478175	0.897101351	0	0	0	0	0	2.151983881	1.135895438	0	0	0	0	48.77969731	1.164025996	3.99495081	0	0	1.963334418	52.76334879	20.41950419	20.64094929	16.65094863	0	0	99.36793369	15.34720131	0	0	0	0
QD_2021_06_bin_21	Other Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.38874138	0	0	0	0	24.79105892	27.38423328	27.18776178	17.3970789
QD_2020_08_bin_330	Other Proteobacteria	82.39018274	113.834284	316.3369861	180.0159756	99.46971355	98.60532567	112.8266387	59.88583426	128.2706809	61.70849749	93.82488868	83.86421647	142.1117672	143.985992	220.6983791	82.81259466	84.19761808	114.1816363	100.9994099	185.5737026	130.2158555	60.10079395	39.75284019	85.29461335	187.4871355	164.6563455	142.6929168	0	47.53346788	30.75759167	166.426512	177.8967557	10.313798	19.87525141	16.87762144	15.63308058
QD_2020_08_bin_334	Other Proteobacteria	26.5353736	83.98457443	277.914577	134.7396766	66.45753816	64.91140762	86.28528848	50.8951198	106.1336622	38.16015956	112.2657937	90.18398154	86.02786318	84.58536646	74.89758012	70.17600354	67.38372573	113.8659324	90.02625873	77.46043822	74.39578907	49.02668818	29.82137122	61.8210182	55.02541111	55.78100527	60.01110045	5.007120172	35.11932327	24.02623923	42.78627583	50.57203738	5.612706457	11.08123781	12.25114632	9.893099924
QD_2020_10_bin_73	Other Proteobacteria	5.275581258	9.652233862	15.4716814	9.125418702	8.809579025	12.29886596	18.34466894	18.68912392	17.22681098	11.81651613	21.41568785	34.65876217	26.54237658	35.05333457	20.21424567	33.06282482	54.38111365	52.81360131	18.7793238	96.88280906	48.36292722	51.44503646	38.46808521	35.40080648	14.34316993	11.71127236	40.07286845	0	32.25961555	20.39029991	8.181327453	52.35816594	5.102454276	10.58295159	9.984415995	12.69978974
QD_2020_12_bin_148	Other Proteobacteria	16.24693094	3.453731626	20.65119097	15.03049289	5.824091441	5.397871797	34.7449034	7.864746154	9.463669892	4.97095575	0.99229337	0.648909536	41.32157935	37.82470059	37.58535365	4.11550146	7.98152505	21.61355423	15.18148204	4.80124411	11.0876686	4.024500439	0.72763103	18.83812145	34.30021005	113.4333874	11.30938663	0	0.300123484	0	345.0309396	24.51536647	0	0	0	0
QD_2021_02_bin_31	Other Proteobacteria	0	0.060891103	0	0	0	0	0	0	0	0	0	0	1.03E-05	0.117990296	0	0.122712528	0.813064826	0.282858657	8.949713623	14.22311709	5.395906172	27.33936064	27.54034799	9.381880979	5.224150146	3.361238136	22.71670617	1.215454642	5.096939111	2.595890217	0	4.355369162	0	0.917319048	0.346826503	0.956968497
QD_2021_02_bin_86	Other Proteobacteria	28.32991586	19.93540192	109.2280375	65.05182737	35.38709304	41.56394351	69.95121129	33.18929134	61.54994454	32.80534286	42.22894329	26.06607209	73.79063817	62.00944974	87.98321599	37.49774428	36.5445673	73.76241968	54.87262171	30.92410756	72.54086394	23.65501479	10.33893964	54.56070925	68.93609844	193.6997414	47.47603086	5.525556051	13.67026058	6.274927151	263.1528446	55.11564051	1.510975272	3.509771286	4.786776174	3.512883004
QD_2020_08_bin_162	Other Proteobacteria	6.524904858	7.591208866	8.22131496	32.10305644	0.126430995	0	0	0	0.273009103	0	0	0	0.489682412	0.047961686	0	0	0	0	0	0	0	0	0	0	0	0	0.193593922	0	0	0	0	0.450918143	0	0	0	0
QD_2020_08_bin_273	Other Proteobacteria	10.47185667	13.72578866	3.778111565	29.18275352	0	0	0	0.151518511	0	0	0	0	0	0	0.285281561	0	0	0	0	0	0	0	0	0	0	0.257985637	0	0	0	0	1.030854137	0	0	0	0	0
QD_2020_08_bin_201	Planctomycetes	12.79741297	21.92406752	18.97787033	24.75397897	10.77581138	24.20634104	6.746109993	4.882817017	10.4601198	24.72770254	11.77977831	2.612720786	5.822156058	7.759884707	20.02128158	5.49605657	8.974648059	7.887267238	9.557688786	18.28939598	52.56693505	4.387970644	2.563591682	6.451411645	14.62212398	5.539628921	27.16372774	0.874888984	2.807723753	1.515425146	7.30018252	41.42092379	0.449136947	1.043190664	1.390877237	0.607948896
QD_2020_08_bin_266	Planctomycetes	6.595308533	12.71792768	13.90142153	12.22000209	4.852795736	12.66535347	3.046823077	1.967378429	4.383366761	14.28001562	4.966131832	0.534438577	2.680972089	2.884086603	7.716913286	2.029555869	3.647994747	3.244322187	3.186820142	6.315524189	13.93559332	1.382886777	0.777541312	2.2794529	7.324310064	4.975392487	7.111643425	0.779078721	0.577077621	0.165992389	6.224347008	13.27311645	0	0.308280256	0.174195736	0
QD_2020_10_bin_138	Planctomycetes	25.32640189	13.43556839	96.09353402	20.09749958	21.63980377	100.6143863	10.28647971	8.628377992	26.94601837	140.5361995	53.16115691	27.3095023	7.771615945	16.24091195	35.43502292	22.22637522	24.122794	22.66102456	19.97206593	33.22788667	53.31436878	6.232416234	6.007728345	6.416527934	16.04766658	1.623077013	24.41966169	0	9.148770937	6.583567047	1.838174338	34.39181139	1.849831475	3.623446477	2.055493675	1.32480341
QD_2020_10_bin_239	Planctomycetes	6.690262491	1.5661033	14.39936861	6.763464983	1.249349538	22.86858584	0.733147444	0.883320564	3.880695939	58.35026505	8.027252475	0.55768194	1.326522043	1.047975255	2.771706118	2.341463084	2.496971491	2.284639299	2.167239106	4.22567922	4.260437233	0.061961908	0.061685846	0.086849058	0.917029172	0.84382862	0.579623287	26.8080986	0.557573211	0.05132285	0	4.79597547	0	0.060146037	0	0
QD_2020_12_bin_68	Planctomycetes	2.924148845	3.526833353	1.12728807	2.579042146	4.704547913	3.043518931	5.934336353	6.386312363	7.319361835	1.586158646	5.426787739	10.21080657	5.982757101	5.913181598	2.496232896	12.79545902	10.06415123	9.692162338	10.75444275	5.684016205	11.68305969	14.8783078	14.88320698	14.45579661	0.723136322	1.140610414	2.825800709	20.89777831	12.47985132	18.53397297	1.037980721	2.022728973	10.12392389	8.701166225	12.18038188	7.746686389
QD_2020_10_bin_42	Planctomycetes	8.017032259	25.60753519	12.60163389	10.73359432	6.497418316	9.677917885	7.435360866	7.113540312	13.25535457	17.0246739	35.01701835	29.77330675	10.41419514	12.05392435	20.81680189	36.23110253	21.2179108	6.143939488	12.30332338	20.98429119	11.23927757	4.477536622	4.893126023	5.066286788	5.609787463	7.165921656	5.412432251	0	11.26503608	8.740755684	9.011791254	8.907882275	0.896376053	0.925877522	1.158462857	0.859710801
QD_2021_04_bin_250	Planctomycetes	43.11048002	38.5100205	77.32728854	42.60098041	19.44370989	64.80177826	8.647797164	7.589732477	20.33928462	92.37914673	33.89064267	10.61409083	14.84822459	12.10634468	20.26760178	16.2393345	14.88959096	9.084590125	24.70775575	31.43770219	33.16390143	3.70313953	3.346048328	6.076681725	14.46289309	16.00502129	22.41320313	2.856458632	4.317680233	2.845478089	9.291320776	32.23715505	0.337476793	1.578279268	1.228087696	0.616639302
